ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
CA15101Q1081,CELESTICA SBVTG.SHS.,401.25,388.67,288.96,100.6,109.09,101.66,76.14,56.24,42.28,32.99,68.47,69.99,53.01,58.41,74.89,84.94,79.38,85.51,75.82,63.11,59.86,58.1,80.45,81.17
CA2849025093,ELDORADO GOLD,61.25,29.59,15.04,116.47,278.59,263.37,432.98,481.98,525.08,694.84,1265.04,1659.55,1234.75,1166.04,520.94,562.47,272.52,297.44,134.8,54.36,149.28,245.77,174.26,154.65
CA2918434077,EMPIRE 'A',1373.02,1542.07,1984.45,2670.18,3012.62,3788.29,4549.79,5384.9,6670.04,6172.61,7228.12,9055.02,9499.57,9847.12,11526.36,12957.03,9644.08,6219.32,10590.41,11637.78,13135.95,15507.72,17582.04,15414.02
CA29250N1050,ENBRIDGE,1237.07,1862.6,1801.68,1847.3,2946.42,3660.08,4712.45,5413.85,6553.48,5346.87,8027.89,10137.76,13820.05,16426.74,17076.51,20724.41,13752.15,18237.33,17802.38,14977.02,20428.95,17631.32,23136.07,24599.64
CA2927661025,ENERPLUS,115.12,190.29,240.91,311.09,607.77,808.25,1162.54,1155.02,1193.29,655.26,855.79,1246.19,1097.9,613.65,922.1,520.1,197.44,563.91,589.45,470.46,436.88,198.3,683.76,1156.84
CA2935701078,ENSIGN EN.SVS.,2512.43,4065.99,2791.8,3566.7,5456.54,7260.19,14062.23,11218.81,11166.9,7895.66,10797.15,11718.69,12661.94,12598.14,13193.04,7633.07,4858.82,6822.96,5404.96,4007.02,2780.6,1104.5,2056.57,3891.63
CA3039011026,FAIRFAX FINL.HDG.,6790.98,6107.45,4124.64,3097.43,7160.79,6964.83,5983.92,8359.09,12408.68,13719.55,17423.95,18823.89,20112.82,17284.15,19691.19,26599.84,24405.75,25478.67,28751.88,24128.72,26338.84,19484.18,28944.63,35481.67
CA3180714048,FINNING INTL.,332.48,307.26,460.59,601.89,875.19,1115.42,1229.31,1609.78,2306.37,935.37,1330.3,2333.76,1906.94,2205.55,2342.03,2042.2,1301.59,1960.77,2603.23,1838.53,2131.54,2413.83,2948.03,2987.77
CA3359341052,FIRST QUANTUM MRLS.,53.51,68.8,62.65,77.23,362.94,518.86,1066.44,1815.39,2932.65,490.17,2633.56,3775.94,3445.31,3885.35,3210.86,2557.64,674.85,1805.18,2550.44,1467.61,1845.78,3263.13,4361.46,3824.11
CA3495531079,FORTIS,232.29,272.54,350.74,412.49,587.26,773.82,1141.45,1446.47,1711.82,1204.28,1726.03,2242.04,2226.19,2419.77,2096.38,2558.7,2123.6,2533.11,3126.56,2947.76,3808.97,3877.73,4763.87,4092.25
CA3759161035,GILDAN ACTIVEWEAR,174.75,384.35,276.01,453.07,598.59,658.03,1654.23,1809.64,3206.32,888.47,1894.83,2205.32,1470.77,2883.36,4246.75,4558.93,4590.54,4166.71,5383.25,5115.83,5072.34,4824.48,7420.11,4887.17
CA39138C1068,GREAT WEST LIFECO,460.09,725.26,644.45,725.52,1114.16,1448.9,1757.98,2004.22,2561.71,1241.92,2011.14,2186.48,1737.47,2240.51,2944.31,2881.09,2562.19,2814.38,3134.75,2422.15,3177.51,3148.12,4173.65,3402.67
CA4495861060,IGM FINL.,866.34,1086.77,1040.02,1130.22,1661.4,2185.73,2914.99,3219.45,4004.09,2387.22,3547.03,4027.8,4185.37,4239.58,5598.85,4431.49,2988.76,3556.87,4642.97,3190.52,4292.05,4361.57,6124.57,5020.59
CA4530384086,IMPERIAL OIL,687.19,864.02,931.7,971.13,1549.86,2095.83,3519.71,3974.4,6006.92,3631.86,4283.64,4560.86,5026.66,4892.09,5104.33,5031.5,3822.99,4160.32,3800.73,3131.86,3357.99,2494.33,4886.97,6731.95
CA4969024047,KINROSS GOLD (NYS),136.86,36.5,55.47,178.83,194.4,171.29,224.33,289.05,447.69,450.08,451.61,468.08,283.32,245.37,111.68,71.9,46.4,79.3,110.15,82.61,120.86,188.62,152.09,110.12
CA5394811015,LOBLAW,4220.3,5890.49,5752.21,6031.31,9297.16,10938.67,8891.89,7851.53,6574.88,5557.85,6504.4,8351.64,7941.98,9063.99,8771.21,12027.6,10703.92,12198.62,12767.08,13291.68,15625.95,15207.39,25749.04,28108.59
CA5592224011,MAGNA INTL.,520.68,530.95,822.92,739.96,1238.08,1289.16,1151.4,1318.29,1345.87,504.59,868.71,1804.94,1181.63,1809.79,3029.37,4075.44,3083.0,3400.25,4553.02,3721.01,4639.43,6178.03,7219.69,5145.07
CA56501R1064,MANULIFE FINANCIAL,71.02,177.29,149.51,126.81,192.47,279.85,360.53,425.53,528.96,223.53,255.9,247.49,158.3,210.43,315.45,314.51,252.65,313.89,380.72,268.05,400.92,370.89,417.58,412.11
CA59151K1084,METHANEX,54.43,128.49,110.51,170.38,238.96,396.82,415.61,621.94,647.62,265.58,492.43,784.49,602.41,856.95,1619.55,1283.07,940.07,1296.14,1837.95,1485.13,1234.87,1513.92,1316.92,1277.41
CA59162N1096,METRO,297.34,319.76,527.67,535.97,820.22,991.66,1303.75,1649.59,1367.99,1564.57,1982.89,2449.24,2904.11,3538.15,3448.4,4626.52,4868.12,5296.49,5770.35,6337.76,7673.73,8406.41,10219.06,10780.62
CA6330671034,NATIONAL BANK OF CANADA,659.42,946.09,1023.49,1161.11,1955.45,2504.56,3225.99,3650.78,3564.49,1805.64,4288.02,5352.94,5714.34,6522.15,7302.34,7800.28,5558.27,8161.3,10460.06,8932.54,12612.24,13363.76,18734.28,17214.55
CA6744822033,OBSIDIAN ENERGY,798.15,1021.0,909.34,1064.18,1580.52,2826.38,4433.67,4591.26,4462.96,2204.03,4079.08,5962.21,5191.9,3070.92,2548.54,709.41,291.7,612.07,431.21,129.32,35.48,33.79,204.07,327.91
CA68272K1030,ONEX,762.4,620.49,601.79,435.74,492.61,719.11,710.57,1074.09,1568.19,654.21,1005.12,1363.97,1465.75,1897.2,2441.82,2642.36,2779.05,3111.24,3369.6,2501.81,2926.21,2664.84,3670.08,2261.97
CA6837151068,OPEN TEXT (NAS),81.82,95.74,134.36,104.32,174.27,182.27,128.27,184.55,285.91,273.91,369.55,418.73,464.91,508.07,846.3,1085.86,908.04,1189.11,1394.21,1295.21,1780.64,1867.86,1985.09,1272.72
CA6979001089,PAN AMERICAN SILVER,108.97,53.85,85.95,160.82,293.33,327.79,386.26,516.31,716.51,350.15,488.41,847.84,450.2,390.23,253.41,207.15,151.13,351.61,365.16,345.77,566.74,832.32,609.55,408.33
CA7392391016,POWER CORP.CANADA,9078.84,13383.73,13505.87,12868.16,21629.95,30486.9,32599.85,37357.22,51256.72,23780.77,38298.78,39902.11,35093.19,40101.5,49235.8,46616.52,36868.51,41506.9,50117.99,36740.2,55718.93,53904.16,81506.48,61379.61
CA74022D4075,PRECISION DRILLING,2913.59,4279.98,2939.72,3685.85,5018.98,7203.57,13189.84,10303.17,7631.98,4444.94,4250.72,5627.98,6006.72,4838.66,5605.96,3732.34,2508.73,3477.54,1937.31,1105.5,889.26,523.32,1126.99,2438.23
CA74935Q1072,RB GLOBAL (NYS),128.71,96.24,115.4,150.05,247.68,312.5,405.68,522.0,817.83,644.85,686.36,720.24,702.62,679.77,764.89,917.69,841.3,1211.97,1092.11,1218.44,1631.84,2686.28,2399.93,2306.7
CA7669101031,RIOCAN REIT.TST.,152.91,193.17,259.38,294.37,479.16,646.09,906.14,1062.01,1148.3,617.78,1155.68,1446.39,1791.25,2009.5,1787.52,1844.62,1452.9,1782.71,1846.76,1756.78,2198.16,1525.77,2205.77,1985.32
CA7751092007,ROGERS COMMS.'B',1309.68,908.39,916.24,500.45,894.92,1427.32,2297.51,3262.23,5034.65,3358.63,3672.52,4248.19,4891.1,5988.74,6201.91,5572.34,5125.45,5977.07,8162.34,8425.72,8424.06,8152.67,8638.77,8754.77
CA7800871021,ROYAL BANK OF CANADA,1748.91,2794.09,2757.98,3201.24,4302.25,4983.16,7455.41,9428.88,10499.93,6228.64,12013.15,12189.16,12285.5,15089.38,17541.02,18770.07,15056.67,19927.17,24983.77,21666.6,26092.76,28290.04,37969.45,34868.36
CA78460T1057,SNC-LAVALIN GP.,220.27,276.05,545.5,656.13,1213.77,1504.67,2048.92,2568.3,4674.89,3114.23,5061.34,5993.25,5077.94,4193.93,4758.55,4127.42,3271.96,4858.77,5239.54,3954.25,2739.7,2030.66,2920.56,2108.15
CA8029121057,SAPUTO,120.07,123.05,183.65,163.67,262.79,325.62,318.72,355.3,686.83,416.45,696.12,962.81,942.66,1266.06,1162.03,1562.82,1255.87,1892.86,1954.22,1579.82,1735.16,1597.12,1315.53,1476.24
CA82028K2002,SHAW COMMS.'B' DEAD - DELIST.05/04/23,2897.08,4118.49,3746.15,1823.51,2783.58,3300.72,3943.57,5897.32,9133.44,6915.74,8524.96,9244.89,8942.74,10815.57,11958.29,13846.43,9144.51,11239.6,13360.95,11049.8,12971.35,11776.6,21190.09,20749.49
CA8239011031,SHERRITT INTL.RESTRCTD VTG,28.77,41.15,38.31,39.85,82.36,124.35,130.92,162.76,207.6,40.33,101.58,140.84,90.99,100.88,63.46,47.74,9.78,18.45,25.54,6.13,2.73,5.99,5.96,7.14
CA85472N1096,STANTEC,73.77,97.12,151.83,198.98,321.92,416.02,640.54,816.86,1483.47,919.45,1091.67,1050.63,1019.3,1530.54,2407.47,2171.08,1970.88,2046.12,2303.2,1828.8,2406.8,2799.15,4914.92,4232.64
CA8672241079,SUNCOR ENERGY,466.09,575.63,746.78,716.02,1160.01,1642.6,2925.59,3689.01,5134.92,1813.27,3380.11,3712.9,2814.55,3255.88,3549.44,3310.58,2757.14,3623.31,4202.91,3284.69,4021.08,2140.0,3320.85,4387.03
CA8676EP1086,SUNOPTA (NAS),36.11,63.89,96.44,140.0,410.22,319.11,233.78,391.11,593.33,69.78,149.33,347.56,214.22,250.22,444.89,526.67,304.0,313.33,344.44,172.0,111.11,518.67,308.89,375.11
CA87807B1076,TC ENERGY,82.16,114.52,130.33,158.74,249.34,299.55,391.9,452.03,551.48,375.07,504.84,583.35,694.43,780.27,784.95,877.83,604.84,873.07,983.17,757.31,1184.55,955.47,1160.49,1051.82
CA8787422044,TECK RESOURCES SUBORDINATE VOTING B,1348.67,1384.91,1184.88,1109.88,2601.46,4772.01,8362.67,12211.0,11902.69,1633.91,11767.76,21063.38,12160.32,12837.2,9545.97,5296.07,1515.17,7937.96,10615.3,8788.75,7148.01,7563.57,12109.29,16182.45
CA87971M1032,TELUS,60.82,71.92,41.08,31.11,58.12,89.64,123.97,142.49,159.74,100.32,114.75,169.47,218.6,262.78,287.52,313.86,248.87,301.0,374.97,341.75,418.68,448.38,558.96,478.05
CA8911605092,TORONTO-DOMINION BANK,2727.39,3026.81,2767.8,2390.33,3838.16,4918.43,6366.1,7449.41,9015.59,4674.26,8753.8,10761.17,11154.93,12978.35,15095.22,15901.21,13447.31,17683.62,21795.33,19078.11,22434.17,23681.96,33479.03,29348.75
CA89346D1078,TRANSALTA,1054.07,1680.79,1617.03,1359.77,1900.81,2117.07,3205.93,3515.04,5374.34,3240.81,3896.17,3909.43,4001.24,3153.79,2852.42,2164.19,921.14,1480.94,1623.41,1142.69,2035.46,2200.81,3275.87,2674.12
CA8959451037,TRICAN WELL SER.,172.26,332.89,287.31,440.91,739.16,1913.89,4959.26,3630.21,4070.47,1359.12,2850.81,4334.65,3704.93,2901.99,2749.96,1121.44,107.44,799.91,759.38,203.18,205.01,307.51,511.38,629.92
CA9611485090,WESTON GEORGE,5223.0,7765.0,9059.08,8060.43,11460.0,13272.87,10862.72,9725.52,8393.97,7642.97,10288.92,13921.99,12378.21,13442.55,14101.82,17079.23,15427.81,17241.82,18022.12,13905.88,17102.55,16430.16,26040.3,28267.6
CA98462Y1007,YAMANA GOLD DEAD - DELIST.04/04/23,15.43,6.39,3.01,5.23,4.59,5.75,12.62,25.23,25.12,14.88,22.35,25.27,29.36,34.7,17.86,8.55,4.01,6.2,6.95,5.26,8.96,13.09,9.93,13.4
CH0000816824,OC OERLIKON CORPORATION,179.74,202.51,97.55,61.17,131.92,93.83,141.78,466.03,394.69,61.21,28.94,35.88,36.71,78.95,107.27,91.59,66.71,75.82,133.77,90.76,102.49,102.39,105.0,70.35
CH0008742519,SWISSCOM 'R',120.69,80.02,89.02,98.89,118.4,145.97,120.56,151.34,162.63,140.2,178.85,217.39,197.62,237.83,308.28,319.22,317.26,295.74,368.27,345.86,402.44,427.72,467.87,472.16
CH0010570759,CHOCOLADEFABRIKEN LINDT & SPRUENGLI,808.29,984.48,943.87,1046.27,1520.96,2516.53,2889.78,4400.61,6193.01,3779.78,4446.01,5923.82,6244.64,7112.92,10342.74,11140.5,14607.54,12067.48,14519.29,15112.69,18178.46,21022.37,28533.02,22079.5
CH0011075394,ZURICH INSURANCE GROUP,2878.33,3122.49,1247.51,661.72,1020.81,1182.6,1506.85,1938.76,2186.96,1662.82,1811.67,2281.75,2134.78,2684.22,3134.53,3607.57,3129.35,3625.75,4254.4,4406.82,6440.44,7074.05,7738.78,8836.55
CH0012005267,NOVARTIS 'R',2428.79,3075.74,2546.56,2606.32,3307.52,3736.57,3955.38,4415.68,4290.72,3993.46,4614.95,5155.59,5238.14,5983.97,7914.69,9494.96,9101.11,7940.86,9543.83,9974.27,12962.31,13395.99,12950.91,13833.87
CH0012032048,ROCHE HOLDING,901.72,807.21,570.95,563.21,828.93,958.06,1266.1,1533.24,1503.19,1359.82,1566.08,1398.63,1699.66,2093.41,3018.28,3012.6,3158.11,2701.87,3083.64,3123.01,4232.65,4696.42,5755.8,4456.0
CH0012138530,CREDIT SUISSE GROUP DEAD - DELIST.14/06/23,1117.72,1097.51,1040.13,563.7,953.5,1108.26,1380.43,1946.25,1725.84,801.07,1485.12,1263.45,763.14,822.99,1067.12,901.78,796.47,572.31,771.16,480.36,605.15,593.46,452.88,149.14
CH0012138605,ADECCO GROUP,354.3,289.57,250.31,182.25,302.46,239.7,222.56,334.53,268.97,171.28,290.18,350.06,228.25,297.08,465.68,417.64,426.14,421.79,508.34,321.51,455.0,512.94,407.28,279.31
CH0012142631,CLARIANT,254.91,195.8,103.02,88.17,81.4,101.3,93.49,96.64,60.89,44.92,79.27,136.26,66.89,93.93,130.87,122.62,141.19,131.65,218.1,146.3,182.48,203.62,207.02,160.67
CH0012214059,HOLCIM,1620.67,1513.35,1042.21,833.03,1148.24,1548.86,1776.64,2473.31,2940.05,1606.31,2413.7,2394.64,1734.16,2401.56,2507.75,2439.03,1823.41,1981.81,2194.22,1659.13,2327.14,2438.44,2344.55,2493.41
CH0012221716,ABB LTD N,2064.1,1837.85,681.04,200.86,451.6,497.43,861.75,1605.33,2610.09,1349.45,1824.09,2169.39,1883.27,2120.47,2821.24,2350.92,2055.64,2515.12,3298.7,2420.3,3203.53,3889.16,5478.86,4613.52
CH0012255151,THE SWATCH GROUP,105.42,115.68,84.61,78.83,114.87,141.58,144.26,217.84,300.65,138.7,262.63,469.36,399.32,543.21,723.35,494.76,395.13,360.59,480.32,347.93,343.59,347.04,393.64,373.99
CH0012268360,KUDELSKI 'B',8778.12,16429.36,8641.35,2005.73,4885.4,5436.98,4403.52,5641.33,3008.56,1625.3,3529.17,3388.33,1462.0,1700.24,2540.9,2065.53,2511.05,3074.4,2235.06,1044.59,1101.27,744.77,792.5,514.85
CH0012410517,BALOISE HOLDING,5165.98,7364.46,6294.85,2766.95,2936.12,3284.43,4213.94,7393.74,7513.59,5851.41,6951.58,8576.1,6345.18,8445.17,13187.41,13882.26,14354.14,14832.16,18954.48,17326.05,23589.04,24267.17,23247.47,22849.6
CH0012549785,SONOVA N,326.66,797.9,442.74,182.94,427.72,649.31,850.95,1584.75,2267.47,1210.05,2490.61,2681.1,2208.52,2358.49,2917.05,3240.15,2830.96,2750.94,3588.85,3799.33,5401.33,6144.33,9363.03,5739.96
CH0013841017,LONZA GROUP,67.19,65.33,74.59,70.53,68.47,68.38,75.38,108.17,154.16,117.94,92.46,107.5,81.75,77.89,142.42,173.4,255.09,275.75,469.88,454.03,646.68,1148.35,1499.63,883.71
CH0014786500,VALIANT 'R',93.19,99.56,123.59,167.53,213.99,265.36,260.43,338.33,482.16,585.57,622.4,454.78,422.84,325.21,319.28,305.37,450.34,394.58,442.01,463.78,448.05,457.05,492.1,560.44
CH0014852781,SWISS LIFE HOLDING,302.13,440.37,231.06,58.9,138.74,123.04,155.86,219.87,225.15,65.18,128.2,148.98,98.32,147.93,239.45,280.58,328.95,356.16,459.79,518.21,700.96,690.04,950.37,833.29
CH0024638212,SCHINDLER 'R',905.17,914.81,849.84,1148.48,1693.88,2591.81,2482.47,3973.42,4187.5,2933.22,5223.0,8462.55,8469.07,10486.74,11120.69,10972.58,13166.92,13865.92,18396.27,16039.59,20729.63,23311.51,23537.24,16138.8
CH0025238863,KUEHNE UND NAGEL INTERNATIONAL,113.4,190.78,160.33,204.65,426.25,738.56,980.87,1281.2,1712.89,1198.19,1887.77,2770.04,2311.26,2553.0,2888.29,3136.91,3339.16,3334.1,4619.88,3470.06,4765.2,6572.7,9499.67,7095.8
CH0025751329,LOGITECH 'R',182.17,327.9,474.21,386.64,560.63,792.1,1214.44,1492.78,1901.24,797.31,899.19,990.01,406.65,428.3,799.92,800.94,945.09,1575.99,2165.95,2042.62,3136.46,6520.71,5716.35,4268.76
CH0030170408,GEBERIT 'R',103.17,86.52,70.27,92.48,163.02,247.76,274.56,544.7,495.45,395.64,690.03,934.07,803.03,944.92,1345.35,1546.14,1578.07,1909.07,2142.49,1934.35,2872.07,3300.36,4385.27,2581.68
CH0038388911,SULZER 'R',687.95,781.82,169.93,150.43,308.25,463.69,627.03,1367.57,1794.99,703.55,1022.38,2042.57,1464.76,2201.4,2307.89,1563.62,1426.3,1921.56,2330.54,1563.38,2278.89,2285.19,3305.83,2733.2
CH0038863350,NESTLE 'N',1817.89,2358.06,2188.15,2211.73,2673.02,2859.81,3341.35,4068.89,5382.1,4690.06,6045.48,7540.77,7676.33,8959.06,10418.7,10752.17,11231.4,11187.57,13792.85,13392.2,18365.46,20538.6,24984.31,21152.68
CH0044328745,CHUBB,194.48,502.98,484.22,361.22,521.0,548.42,698.99,806.72,837.53,729.61,716.13,905.29,1036.52,1218.29,1606.51,1838.93,1916.87,2215.08,2498.79,2258.1,2775.72,2815.01,3599.94,4175.93
CH0048265513,TRANSOCEAN,317.29,434.36,320.39,220.19,227.88,402.32,661.42,767.72,1276.3,421.27,738.23,619.74,357.67,422.79,483.51,193.73,139.04,165.55,119.95,77.94,77.27,25.94,31.0,51.21
CH0126881561,SWISS RE,3339.07,3976.56,3392.56,2246.05,2339.85,2505.41,2618.52,3128.4,2696.75,1878.67,1931.6,2200.03,2202.62,3267.61,4616.31,4668.98,5894.31,6003.48,6250.6,6425.59,8340.41,7592.8,8538.06,8633.1
CH0210483332,RICHEMONT N,517.46,587.23,413.7,424.3,556.16,784.88,1054.55,1454.11,1765.06,1146.71,2043.16,3616.97,3145.3,4870.15,6300.97,5735.68,4719.99,4477.89,6241.83,4508.34,5690.37,6662.98,11285.67,10046.51
CH0244767585,UBS GROUP,1149.56,1460.37,1354.78,1340.18,1945.59,2448.71,2858.09,3750.8,2945.74,997.77,1111.12,1178.55,855.62,1125.39,1385.67,1269.97,1495.96,1274.16,1547.59,1085.69,1164.85,1383.53,1809.22,1918.64
CH0319416936,FLUGHAFEN ZURICH,257.76,230.35,77.24,44.31,74.89,184.2,255.04,448.15,588.56,342.99,449.23,624.21,541.14,737.01,956.65,1114.26,1273.58,1628.2,2063.55,1534.62,1768.29,1711.36,1745.34,1498.9
CH0418792922,SIKA,1265.8,1142.4,912.2,1094.26,1896.71,2695.7,3793.24,7203.12,8892.52,4092.29,7917.23,11412.62,10068.07,12551.23,19891.86,16753.05,20939.99,28444.37,47656.67,46181.46,69583.81,102802.27,158253.6,91713.96
CH1169151003,GEORG FISCHER,316.2,268.18,185.0,100.98,200.63,263.64,355.88,695.51,680.15,263.51,304.03,679.52,421.68,511.67,931.56,857.13,941.45,1165.6,1919.52,1180.15,1537.62,2025.51,2415.08,1979.18
CH1175448666,STRAUMANN HLDG.,139.77,431.74,367.58,401.81,755.5,1034.2,1160.21,1223.8,1408.8,901.41,1494.94,1230.33,944.17,683.24,1080.56,1484.54,1818.02,2361.32,4304.1,3849.15,6064.11,7265.28,13297.31,7175.3
CH1256740924,SGS 'N',219.8,222.79,117.49,222.94,472.02,533.66,649.39,896.48,973.32,866.59,1141.43,1530.64,1577.64,2180.08,2329.57,2142.2,2059.36,2273.73,3004.97,2665.01,3357.19,3833.75,4370.52,3131.42
CL0000000035,AGUAS ANDINAS,2.78,2.24,3.83,2.76,5.22,5.46,6.95,9.31,8.35,6.43,10.86,13.72,16.04,21.03,19.85,18.8,17.6,18.9,25.5,22.4,18.27,14.85,9.22,12.46
CL0000000423,LATAM AIRLINES GROUP,4.8,5.02,5.1,4.08,13.07,25.07,29.08,44.64,64.1,41.3,85.53,159.78,122.49,124.23,83.84,62.12,28.03,44.97,75.86,53.76,54.53,9.68,2.08,0.65
CL0000001314,EMPRESAS CMPC,0.36,0.35,0.34,0.34,0.78,0.95,1.02,1.4,1.59,0.68,1.8,2.44,1.72,1.75,1.19,1.23,1.06,1.02,1.69,1.6,1.26,1.36,0.96,1.07
CL0002694637,AES ANDES,4.26,4.55,3.74,1.45,4.47,5.11,5.23,11.18,13.02,9.65,15.29,19.69,20.13,25.97,23.37,23.81,21.06,17.39,17.59,15.98,14.61,14.18,13.77,13.94
CLP0362E1386,ANTAR CHILE,0.24,0.22,0.26,0.34,0.7,0.83,0.86,1.31,1.86,0.79,1.55,1.9,1.29,1.39,1.23,1.13,0.91,1.0,1.81,1.37,1.06,1.18,0.95,1.13
CLP0939W1081,BANCO DE CHILE,0.25,0.22,0.24,0.17,0.32,0.46,0.52,0.71,0.72,0.51,0.95,1.68,1.62,2.04,1.96,1.68,1.58,1.95,2.84,2.67,2.05,2.09,1.64,2.31
CLP1506A1070,BANCO SANTANDER CHILE,0.24,0.23,0.29,0.26,0.35,0.53,0.73,0.84,0.92,0.63,1.26,1.95,1.61,1.64,1.4,1.26,1.19,1.56,2.29,2.27,1.81,1.6,1.39,1.46
CLP249051044,COMPANIA CERVECERIAS UNIDAS,5.4,3.72,3.23,2.78,5.25,6.25,6.41,7.8,9.48,8.11,11.63,18.98,20.95,25.9,20.48,16.61,19.94,19.23,28.26,24.69,20.08,15.74,19.45,16.86
CLP256251073,CAP,0.48,0.4,0.27,0.16,0.65,2.69,4.0,4.82,8.94,3.53,10.25,18.76,13.17,12.47,7.35,1.76,1.03,3.06,5.69,4.08,3.6,6.59,5.45,5.62
CLP321331116,BANCO DE CREDITO E INVERSION,1.21,1.0,1.16,1.32,2.62,4.04,4.65,5.73,5.95,3.51,7.21,16.24,13.2,17.04,14.26,13.39,10.83,15.44,22.06,22.94,17.07,16.05,12.75,14.03
CLP3615W1037,COLBUN MACHICURA,0.46,0.4,0.5,0.57,1.26,1.3,1.42,2.07,2.2,1.73,2.83,3.24,2.9,3.13,2.6,3.07,2.76,2.33,2.84,2.67,2.35,2.85,2.27,3.2
CLP3697S1034,EMBOTELLADORA ANDINA SERIES B,0.2,0.13,0.12,0.12,0.19,0.25,0.28,0.36,0.39,0.32,0.52,0.81,0.73,1.08,0.81,0.51,0.56,0.72,0.99,0.77,0.62,0.59,0.53,0.71
CLP3710M1090,ENEL GENERACION CHILE,4.7,3.58,3.4,2.5,3.95,6.11,10.38,12.75,13.36,12.44,18.98,21.34,17.43,19.85,18.5,19.39,16.18,12.85,18.67,13.14,11.46,9.5,4.83,6.37
CLP371151059,EMPRESA NACIONAL DE TELECOMUNICA,1.31,1.82,1.35,1.01,1.45,1.85,2.81,3.35,4.88,3.61,5.09,6.58,7.46,8.74,6.0,4.59,4.11,4.87,5.18,3.6,3.3,2.97,2.1,3.1
CLP371861061,ENEL AMERICAS,9.74,7.35,5.64,1.72,3.61,4.2,5.43,8.09,8.41,6.94,12.67,13.22,10.38,11.19,9.62,10.92,8.29,9.41,13.25,10.81,14.54,11.43,7.86,9.77
CLP3880F1085,FALABELLA SACI,0.34,0.28,0.26,0.25,0.58,0.81,0.94,1.22,1.72,0.93,2.13,4.09,2.89,3.88,3.42,2.6,2.5,3.16,4.04,3.0,1.79,1.56,1.39,0.86
CLP7847L1080,EMPRESAS COPEC,2.77,2.31,2.57,2.83,5.84,6.58,7.39,11.13,15.82,6.92,13.82,18.07,12.66,13.63,13.06,11.21,8.69,9.87,16.54,12.82,9.76,11.11,9.09,9.25
CLP7980K1070,QUINENCO,0.16,0.11,0.11,0.07,0.14,0.2,0.19,0.27,0.35,0.25,0.41,0.75,0.53,0.73,0.61,0.54,0.47,0.63,0.96,0.72,0.58,0.52,0.66,1.39
CLP9796J1008,VINA CONCHA Y TORO,7.63,7.5,7.05,6.91,8.83,14.9,15.65,16.18,22.67,16.72,24.6,27.75,22.41,23.54,23.07,24.44,19.1,20.99,25.4,26.65,26.16,24.72,23.03,19.27
CNE0000000T2,CHINA VANKE 'A',129.88,202.09,195.28,143.43,197.28,239.62,311.36,1181.94,3578.73,1378.97,2320.13,1845.22,1777.86,2467.23,2045.73,3648.28,6337.17,5190.22,8654.84,6543.77,9059.18,8921.8,6674.01,5983.23
CNE000000644,CHINA INTL.MAR.CTRS. (GP.) 'A',44.23,73.32,70.43,57.76,81.06,146.76,115.66,301.1,536.85,143.5,307.96,559.91,333.2,312.12,422.48,618.4,574.2,379.37,634.9,284.95,326.25,539.06,643.79,382.9
CNE0000009S5,SHAI.LJZ.FN&T.ZONE DEV. 'A',29.1,33.9,31.93,29.25,22.88,15.45,14.38,33.64,63.64,37.11,70.91,49.2,35.13,37.72,56.19,122.7,157.78,118.41,110.52,73.81,93.35,82.01,89.41,77.34
CNE000000HW5,GUANGDONG ELEC.PWR.DEV. 'B',20.84,42.41,70.87,51.83,92.32,50.12,47.26,75.26,109.14,42.74,78.63,76.15,56.61,90.04,91.0,127.74,131.27,100.19,92.1,79.11,71.77,74.55,86.56,70.93
CNE000000RN3,BENGANG STL.PLATES 'B',8.16,12.03,20.8,18.52,24.0,19.74,15.91,37.1,62.98,21.9,35.46,34.94,22.26,24.6,24.38,29.51,28.55,27.74,32.28,21.07,21.1,15.75,33.39,26.04
CNE000000SJ9,SHAI.ZHENHUA HEAVY IND. 'B',65.94,151.43,297.5,224.73,394.73,429.8,671.01,2233.16,4784.12,1160.45,1921.57,1398.12,994.77,786.3,978.91,1266.69,1350.54,1128.47,1312.47,951.27,955.79,769.18,849.68,760.29
CNE000000SK7,INNER MONGOLIA YITAI COAL 'B',27.45,85.18,212.08,136.71,196.35,214.47,282.39,492.88,5507.57,1421.99,5143.75,8541.24,6162.63,7345.97,4762.15,4002.88,2606.06,2656.04,4235.48,3655.19,2680.9,1997.1,3279.77,5416.72
CNE000000T59,YANTAI CHANGYU PION.WINE 'B',10.3,17.24,35.04,23.78,34.27,48.73,87.85,322.82,525.05,251.16,657.31,801.27,840.03,603.93,356.25,365.94,409.39,310.08,303.72,231.65,254.2,274.81,246.44,213.64
CNE000000TK5,ZTE 'A',24.2,38.52,34.18,18.85,33.23,57.65,62.23,91.42,159.58,102.56,221.74,209.65,164.81,97.79,134.91,182.31,217.43,176.93,430.43,219.96,391.66,398.71,409.6,293.6
CNE000000TR0,CHINA EASTERN AIRL. 'A',6.43,9.23,7.54,7.5,6.89,7.35,4.14,6.62,40.37,8.38,12.5,13.83,8.36,7.8,6.34,11.56,16.23,14.2,17.72,9.81,11.83,10.26,11.61,11.4
