ISIN,NAME,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
DE000A0WMPJ6,Aixtron SE,,,,,,,37356.94259005897,20749.049518594577,60331.50200893916,67251.82617269545,80472.9608577934,182851.33596979012,149837.42999513974,47383.64798298161,38731.219501527856,41999.34459978081,36366.85903695206,38645.56933561481,53916.49957659243,60101.42841593408,50888.94430412102,51823.267,89192.189
DE000A1EWWW0,Adidas AG,,,,,,,2867377.1056327745,4607563.516566775,4871035.919240689,4359220.135830262,3977954.103328201,4399862.382111739,4873437.158325192,5272746.923252286,4898444.609604479,4962593.6170654725,5155281.930247338,6156665.324,8140043.412,7930570.335,6494297.85,6564032.446,9016691.096
DE000A2GS401,Software Aktiengesellschaft,,,,,,,21784.96850439327,25132.620207607386,30809.496064038554,33015.9231124893,43278.01201028824,50267.828315300634,49758.33899932568,43178.398348026385,41365.85898503954,38080.87088593669,32248.70165653842,33911.56353879144,36569.60975094544,36504.13517355475,33279.04066396483,31849.238,34504.249
DE000BASF111,BASF SE,,,,,,,24548206.720627915,32449622.81634432,29064997.312971573,27210348.886145443,20903277.103631586,31092461.120974705,37495126.65668347,35775840.631823644,33293210.354028434,32045302.719658975,24198753.246236317,25422585.533356566,35317506.00888861,31287128.0965369,25570391.485,23974582.181,36315601.956
DE000BAY0017,Bayer Aktiengesellschaft,,,,,,,10799460.60282255,10407097.12267777,11621558.672949033,13627487.024423458,10048842.38894292,10046571.809768353,10828316.073510263,10831891.907064527,10720071.456749331,10881029.102954436,9704206.812555531,11079071.679,5782743.487,7072078.982,7766286.368,7363971.646,8631148.515
DE000CBK1001,Commerzbank AG,,,,,,,488065.1352644548,945868.3560038209,297260.46356476005,226778.07857635253,513087.28106551315,494799.44391562894,501441.9756933618,369146.5688350005,341740.71793206735,339786.9156882345,290710.06235451123,291184.543,261770.34173144333,257592.7146478003,234320.716,161814.348,220743.112
DE000CLS1001,McKesson Europe AG,,,,,,,1847839.0087453136,2038299.213372108,2249292.16545073,1845563.137723651,2014692.6169920699,1930431.4281213332,2067265.6318578725,1778085.0159740401,1612187.6619329427,1651748.2430898417,,1455287.1486589147,1433108.9341489212,1502402.314725344,1432254.0945714165,1165291.644,1240132.794
DE000ENAG999,E.ON SE,,,,,,,18559790.303287227,29405577.447086204,30624553.113649823,25630642.989199094,27569079.319360998,24404984.663747042,27559889.914169077,33085058.718724117,32422807.226940632,26481082.639893904,21122783.095110662,8021021.444,8786048.274,6302898.902,6095666.51,12389243.87,18846921.578
DE000KSAG888,K+S Aktiengesellschaft,,,,,,,1111960.9239598934,1148713.2264140982,1332396.817100523,1461779.9896810388,1746432.905384574,1884955.664028846,2240526.75385066,1056673.1496853146,1135734.7546544112,1050750.040360384,948872.7344572883,900221.692,1012003.82,1108294.405,935484.229,447958.092,654952.159
DE000PSM7770,ProSiebenSat.1 Media SE,,,,,,,135886.27007458918,146845.44961133445,198239.5779613109,195188.8123462892,191600.63925501698,186307.7677983043,182287.7593697231,136203.56492840883,148996.25795488176,171982.36917185952,161927.20863264753,198883.37688363472,244016.15706145333,227873.0601127078,207567.99095086366,204372.39,245427.321
DE000TUAG505,TUI AG,,,,,,,1854715.9085138126,2354879.7034704625,2571398.3345308853,2485255.1403746083,1739028.9403702032,1204686.224524831,1281298.2873565778,1216128.227893182,1224759.6945779067,1235898.9494152688,1176529.4193233373,1065452.034,1329545.9971306366,1349417.7782684476,1155680.1048142684,501222.069,320133.12
DK0010181759,Carlsberg A/S,,,,,,,2842967.433200613,3258752.0673986487,3780913.613663171,5121750.708121786,6069703.565276972,5670133.874244446,5962102.888544568,5671727.692311774,5797459.411158462,5467983.9269248,4601548.7181328405,5169321.288,5894739.107,5824037.863,3858696.207,3531082.537,4200065.508
DK0010219153,Rockwool A/S,,,,,,,771631.7597252403,897076.9822994308,1144538.699355694,997814.4700984868,928382.2660535369,930730.735368751,1035274.4875794019,1032726.8755125499,1100930.666480741,1225667.2550820052,1148633.2778930163,1137115.6668308526,1304322.724353803,1317739.7238718718,1272079.485891624,703936.324,895033.65
DK0010234467,FLSmidth & Co. A/S,,,,,,,856166.7791621702,1019272.7953485368,1651435.1647250373,1816201.2937835958,1813089.7033365113,1404876.9329484075,1838824.674990641,1497822.029659343,1620687.4357943176,1275150.2587239316,726922.3081517057,736739.0092017862,816362.113746423,1088663.822867183,1078571.0386368092,882506.006,1041251.938
DK0010244508,AP Moller - Maersk AS,,,,,,,4945354.313248069,6322385.005470151,6387749.263261009,6402715.638227001,5990485.063931372,6403380.327695313,6677888.1225880645,6533186.942057205,5162078.093935277,5216845.345659395,4534303.521225961,4290241.38,3726482.717,5330129.071,4798917.125,4618738.293,7253750.763
DK0010272632,GN Store Nord A/S,,,,,,,188806.6589726974,89481.90912615535,182501.87214378122,151448.1771101293,140033.4219536708,133655.05466477707,150271.1070144139,149295.39523101208,160167.61303445286,177664.59586614987,171314.81600399953,182170.79936464148,223227.59439159956,245438.7856133949,255102.90016283884,388897.176,490427.149
DK0010274414,Danske Bank A/S,,,,,,,284945.265295243,302703.12782330636,362277.5545936179,362749.9575462795,412748.95986874646,397237.64372568787,325388.24801422004,375564.85594612255,327494.2223623492,362379.9746746409,320151.9292690563,301813.673,326781.219,224699.078,200769.977,134204.005,177490.41
DK0010287663,NKT A/S,,,,,,,591985.4297307548,730183.8081148557,916407.2001223619,943719.2799987274,908675.8291709245,938451.8773918229,1104403.419582571,748606.4048018559,787863.526963129,799957.4424360339,712754.343274247,361668.4303068501,551504.0527559704,541894.8998908931,427761.8531780825,495054.327,680728.778
DK0010307958,Jyske Bank A/S,,,,,,,24402.57180289248,25056.085307293106,29149.807656285666,26211.986527191155,32020.34469187247,30803.011294496988,32070.39122925441,31974.308060957235,33293.96513329284,51567.17548972061,35744.901035785064,30644.597002036448,35644.60814222973,34549.97959707409,29295.222508719155,25764.084,35242.544
DK0010311471,Sydbank A/S,,,,,,,16140.635083185789,21012.663811202732,20253.904285860743,18829.590069996724,23195.035839201893,20117.454811638654,19666.14197616004,18615.42701168946,20220.85030666535,24498.01817373675,16667.6691440093,19174.761,15822.479,15727.341,13719.931,13789.511,20857.622
DK0060079531,DSV A/S,,,,,,,618769.3134651192,838651.5145965876,943928.3951070759,824811.0828952275,907975.7364695187,927094.6458053665,975325.1649676934,878543.5616650917,908886.5881391293,940706.9820173644,819116.4031373791,1269031.1737443781,1631511.7172956518,1544795.1484513562,1595589.032,2092010.645,3827817.933
DK0060448595,Coloplast A/S,,,,,,,138054.7492639083,213875.57867049286,252130.17509230264,238072.53319928143,284492.59837546136,264238.99392713775,296147.7753098469,280233.8124288812,288907.37182867184,320961.5459730299,307361.9409064862,324547.65375576814,382917.742,386430.83956875064,379004.03512404696,359688.166,421581.201
DK0060477503,Topdanmark A/S,,,,,,,56785.51544660522,64254.27251924921,72096.57244179116,56667.77109399783,85131.03272990654,74740.51512062381,67365.5299955275,66660.93553543468,74266.81116894576,92096.56991645474,69583.40396906783,79458.6423565773,96838.71636381044,87051.73025137505,89264.655,97866.638,37233.175
DK0060738599,Demant A/S,,,,,,,147594.43162374763,162556.28193283034,180648.0483044697,153353.29596864985,177483.5137870606,187339.71007568497,227992.21689800418,206197.50997765874,255113.38095399167,232560.98666591296,224193.12150666857,273371.4774050855,342358.70856233314,335466.8050160159,314858.7544432067,256752.058,342047.093
DK0061539921,Vestas Wind Systems A/S,,,,,,,1143337.5297770444,1235103.3260216105,1565788.3820557757,1685859.47093356,2051279.4218626146,1830971.1489759646,1534003.5424456736,1732449.0850558556,1487864.1830687171,1502157.6284106367,1728630.94991013,2278589.667129226,2220828.393,2104148.9411391597,2200046.637728784,2799966.201,3162465.896
EGS37091C013,Eastern Company S.A.E,,,,,,,150483.93335673673,154152.35883419987,160574.76470880842,176263.6917911919,172055.9639981669,167508.58348954658,143358.57907762294,190663.3642514451,197598.6495863365,169440.26842881215,142969.13221225282,199226.1460408576,161377.6637658563,175677.83004884396,177766.68250280054,204321.379,226669.057
EGS3C251C013,Ezz Steel Company (S.A.E),,,,,,,468631.1186617357,1572290.9574509514,2023646.3265672403,2438679.362254919,1540431.0478115329,1839149.0968675225,2091493.452719277,1874479.8480867397,1752958.2662956791,1535819.6849006852,1251653.1814495167,1476347.234473482,1567550.1465599027,1747789.5333813932,1560780.2821735707,1427111.66,2655147.203
EGS3D041C017,Al Ezz Dekheila Steel Company - Alexandria S.A.E.,,,,,,,1185032.807239103,1094125.0042497239,1105245.7669855477,1302481.0367565316,1104553.1933777726,1401382.248312952,1578017.3090889114,1386773.454682502,1300744.8798415593,1114539.7299586048,856753.7729000143,1073427.1050145063,1290898.645042436,1468108.2395190238,1316088.3414354871,1254331.679,2396749.173
EGS60081C014,QNB Alahli S.A.E,,,,,,,3947.3448372568955,7159.117944237895,8261.31313120992,11306.312302217593,12259.208881686242,11991.683852116981,11930.361316356502,13394.312915762464,14009.617427017021,18577.66234233253,21378.593409685822,22458.05016032079,16710.55631951265,18286.397928999177,21880.752180705214,20404.278,22685.306
EGS60121C018,Commercial International Bank (Egypt) S.A.E,,,,,,,8352.168777920493,10621.277572755313,11181.586630320646,14201.145444784876,24866.46950996702,17216.597822847714,15752.559114816586,20041.379289542903,23299.09666279556,28564.688363470155,32514.514601619943,31685.280988181035,22915.254809445334,30606.5261728549,33283.56226835842,40891.094,42381.775
ES0112501012,"Ebro Foods, S.A.",,,,,,,3388783.70225009,3498985.5848166514,4029567.884593283,3064729.3820248367,3076685.520190643,1763763.0965366336,1780753.9834566172,1839155.268434612,1813878.8809476118,1612167.6081032665,1626100.3899480277,2275740.334,2758745.292,2989740.781,2960950.6473661712,3307334.032,3050401.037
ES0113211835,"Banco Bilbao Vizcaya Argentaria, S.A.",,,,,,,711888.7897093451,806948.1935368082,997832.3778012509,923570.7643805477,1033942.4548293131,899282.8929635078,1030134.2093719065,987080.0250033769,804253.4305562184,1005902.24,918650.464,1023171.644,1213787.14,1099873.693,382870.016,392507.564,512222.89
ES0113679I37,"Bankinter, S.A.",,,,,,,36620.437193491,42850.62818797224,38280.45329238029,31770.46739520018,62027.923577879934,50500.025173032205,58316.47635368297,53215.366427878944,56400.023353873374,59260.996886885405,52103.32919325242,58538.00593138311,73628.65435477925,82128.24245723503,76961.05698971711,33471.619,45829.391
ES0113900J37,"Banco Santander, S.A.",,,,,,,1049269.4980664277,1093934.863632503,1022978.1592129474,1019745.0504577678,1399901.66164213,1333058.172569105,1417869.1463373362,1260038.7003362365,1167410.9083257974,1280468.6387222698,1120834.9002041114,1335279.5869887813,1690406.229762033,1648143.363480662,1382024.6244129057,839814.693,1086522.852
ES0116870314,"Naturgy Energy Group, S.A.",,,,,,,3957587.1068421775,4226771.97865487,1830898.5039443085,1969305.21115027,2769754.437944439,2973240.3456593915,5882657.051120524,4148963.295802723,7178862.915088803,7006709.416065141,5614946.530118857,6465592.646625796,8295123.055,8690058.20835162,6673811.693,4562262.029,7863413.892
ES0117160111,Corporacion Financiera Alba,,,,,,,28411.404651013192,266110.17145409517,160933.92685426777,160666.23685863585,207569.96989730644,122245.10263354592,129821.6492986145,1373.9781577068384,79546.2519499635,70489.88599357863,31412.8795024402,54252.5930271336,130949.71910679052,34129.284389206194,24329.85230891257,20660.012,52443.722
ES0118594417,"Indra Sistemas, S.A.",,,,,,,83713.93118678575,100726.75098108471,155475.51262717356,156545.54873841547,178650.70793653722,161107.68767755874,183812.60020728875,162499.3708330223,164512.09364408036,169593.74754789576,136386.66030055724,132689.79191736915,171833.78228328607,167776.46264401762,157588.40048547008,152518.429,182362.57
ES0122060314,"Fomento de Construcciones y Contratas, S.A.",,,,,,,2095474.7236732738,2949075.653948876,4394338.791724702,3617740.0686017065,3576222.3310656594,2981837.9976211647,2824515.64469814,2424508.1035353225,1408173.3389110465,1290776.459654513,1087189.9501270053,1007687.4269440146,949645.341,967804.539,915582.7302140091,925806.976,1052601.287
ES0124244E34,"Mapfre, S.A.",,,,,,,272623.21926644404,303809.4313282934,501479.0672337857,493742.08631623874,642965.7953874465,683919.6081026791,803488.3549173244,759688.6558048562,787620.178564054,835156.2639198067,741427.3325876422,738274.3369281588,864350.7769335312,784417.010995771,720582.8471277017,519813.986,600423.104
ES0125220311,"Acciona, S.A.",,,,,,,1012445.3420267252,1319676.0915096994,1540916.5104695994,1641059.5055585613,1299919.8366822815,1031453.4120965346,1152930.83199792,1016720.3758026152,1060532.2800587015,969138.482,673722.083,703142.649,1104624.521221493,1064176.0979247224,888568.403,872965.314,1325245.406
ES0130670112,"Endesa, S.A.",,,,,,,7595473.32896085,8908320.882712279,8438758.533642512,5635209.532585832,7471046.555700382,9749627.129906094,11936046.798297739,11194726.2473251,9794595.195052529,9056103.261101773,7138939.636784568,7079164.158876418,8839504.523617333,8346764.352868618,4838029.882689341,3146562.166,4638331.072
ES0132105018,"Acerinox, S.A.",,,,,,,7910140.264480193,10446437.039994,12597281.703587973,7890095.361241053,5156212.605784966,6472614.33146149,7788343.294903226,5731719.2646811865,5082180.48039451,5512123.457307549,4696358.893517281,4889816.303535798,6514564.452,6405954.823,5193569.377,2954863.968,4649054.745
ES0134950F36,"Faes Farma, S.A.",,,,,,,23138.629943875738,26357.563885619376,27726.760890907157,24608.848113236865,27556.461831356148,24916.250103517952,23913.118014833046,19813.889480762464,20774.07766351655,21641.40139184667,19189.954004208907,23607.467227726665,29455.74066240353,35061.000245210875,34381.98574140873,111626.253,131184.874
ES0142090317,Obrascon Huarte,,,,,,,714071.9283172652,985819.0164271992,1181754.018825571,1022840.1591693129,1262287.3524353993,1285186.0895393672,1296657.6213422457,931175.1128565357,895406.7911412102,939268.0690773502,913277.5794325356,847507.2418987161,789612.0890844668,663161.7663814392,577996.959,570544.537,596682.023
ES0144580Y14,"Iberdrola, S.A.",,,,,,,1995625.4094054592,2310762.301272201,5530293.39829626,6380307.347656838,9867195.448553242,11379368.479532586,8791654.873685502,9586615.256862808,8512982.862917934,7357791.338866727,6238367.705262162,5585136.781,6721210.54,5530639.644840693,4509131.57,3733328.883,4497477.882
ES0161560018,"NH Hotel Group, S.A.",,,,,,,96299.7327286058,113021.59001374988,162175.74311517883,131492.27266513213,122914.9120354148,125276.52752529577,132271.62680141832,113831.63145611098,113629.35272042712,111675.40181347178,102285.37456835984,114651.609,139959.79,138258.374,130796.397,41410.886,62621.99
ES0167050915,ACS Actividades de Construccion y Servicios SA,,,,,,,2344673.4584241384,2868625.6219949625,7251927.544250408,3957011.9378570975,4072577.7489310927,2659239.4156267946,6654928.3390713725,8604527.20515315,8734627.298351744,7830464.666117464,6335307.219245379,6339013.686,7761913.945,8041887.23530748,7563563.051394551,6995676.287,6164769.563
ES0173093024,Red Electrica Corporacion SA,,,,,,,62183.186948170216,68813.19065528968,79205.497,73268.21363162552,87238.1997241322,88326.25814662536,106604.99919463485,99926.6634487774,101908.79808463855,105172.57703068259,91327.44573207374,102350.93925963691,122159.58306203724,108849.941,102006.17780028639,105323.771,115623.595
ES0173516115,"Repsol, S.A.",,,,,,,29238871.692330617,28715378.623530596,32238804.384566784,23558240.337228186,25972845.03708148,25236882.91113151,25197062.057178948,28718091.42053218,24142328.621466305,21447789.67771884,15531449.156842375,19429295.12,27937850.667,27596329.586,19625472.111,8718236.493,25120979.379
ES0178430E18,Telefonica SA,,,,,,,2891080.3329826007,4189892.636026658,4747674.794407559,4168248.6549434713,4463636.006262646,4269091.055496797,4476641.60641038,3950116.1126872976,3680074.9143260634,3353749.0173727986,2599720.6811246257,3046979.014,3461199.161,3065581.5250335652,2744531.7540410897,2507764.082,2472713.373
ES0182870214,"Sacyr, S.A.",,,,,,,828021.0553210721,996811.985458036,1222036.7442837737,984353.8835795515,1092704.4446957186,895165.2279989924,773448.0261743099,587424.454460687,545266.971348939,462118.0820270161,389982.8671029477,402722.526,472414.5,594786.066,597753.668,725788.238,814386.319
FI0009000202,Kesko Oyj,,,,,,,1003185.6010030613,1085169.827694244,1859156.035204418,1041068.8096592223,1080335.8502492905,999023.7607296288,1069886.2203844562,997302.615366682,1022498.4280450899,931788.1827651517,755350.7843956468,959573.2571461608,1085670.124738835,1060543.6764100818,992075.053,1023832.319,1123135.256
FI0009000277,TietoEVRY Oyj,,,,,,,126806.7590974706,128487.43915934366,145241.65790863274,133282.68472123268,132287.83170948838,124847.222378912,135993.5794700171,119536.73872733116,105729.07082034103,98819.05205593105,78590.65168079144,84255.534,95956.746,99899.283,96988.307,142020.941,154351.869
FI0009000459,Huhtamaki Oyj,,,,,,,1154554.1337308253,1226530.3319525216,1316276.7188628796,1129431.5430536014,1098139.5687623983,930573.4320082613,954155.6677859398,975467.9144716637,996861.7760661623,959994.4849844674,966721.8024711306,1103084.880132318,1309334.429,1267018.3411677936,1226728.9134106403,1245391.423,1461149.543
FI0009000681,Nokia Oyj,,,,,,,5078734.652725393,6504237.770182238,9309378.55411734,7773866.4080579,6712066.253437139,6315038.774,5614795.715344091,3483940.477607687,897853.4091347093,967630.9977524042,737895.0203732045,1484507.257497223,1625921.6214038595,1489546.435,1357613.8329585046,1194169.451,1252778.594
FI0009002158,Uponor Oyj,,,,,,,588749.5769449953,652077.5566456604,704290.1339323213,455203.9428379126,401172.47542134207,347184.4862391097,393133.93866312085,341396.0815181751,388104.95352772303,426025.17644584074,363582.86920748936,452989.85291525663,531039.5111439904,515520.80488876335,410150.01991136814,463318.219,598639.683
FI0009002422,Outokumpu Oyj,,,,,,,4501863.734410999,11042516.855009723,12499634.406314246,8525417.514049474,4202859.6473252205,5675803.725309214,8056995.804151398,9352762.148454979,8329384.385006109,4822486.475039572,3896693.486621342,3845591.499,4977893.258,4953848.018,3897716.002213223,3513211.982,5282107.149
FI0009003727,Wartsila Oyj,,,,,,,899110.8015098489,1035689.4087490154,1233302.1901192789,1341032.758500186,1795284.6270272722,1290072.6659435097,1210294.118671282,1195933.4643751339,1212358.3694870858,1246009.833174886,1075780.6750605304,1056482.6430894467,1152470.2555211033,1178695.65763673,1661908.4396200725,1442235.204,1603137.835
FI0009005318,Nokian Renkaat Oyj,,,,,,,227767.83286432642,296545.7251676676,385151.65633183776,352218.68479502655,267862.0807731651,299677.8850302814,502754.6369429879,489693.99788584956,467207.96973075275,404596.93530022894,327352.0585387469,375437.7525310535,466754.011,473519.701528955,417282.1485672046,347060.564,514299.18
FI0009005870,Konecranes Plc,,,,,,,349469.4992267406,580930.3228635794,710044.8447809499,699323.8775035436,585738.3231292902,434919.7219397048,612180.7348911741,430455.3065871616,424478.43284014065,514954.5554164175,456432.7275115638,506335.451,1072181.279,995703.738,910369.563,903534.581,991078.311
FI0009005961,Stora Enso OYJ,,,,,,,4930764.056945101,5830004.94774252,5155203.798398348,3757929.706,3398835.6099312347,3382496.9758738345,3639496.264578893,3518991.0849531,3448306.2743909582,3324253.074137731,2720937.3037061775,2883952.001,3372004.356,3379401.665,2867422.137,2590764.965,3250299.522
FI0009005987,UPM-Kymmene Oyj,,,,,,,4382437.388267836,4676123.774414565,4968397.8455837,3671935.206384789,3377486.562971089,3389054.361458886,3886989.9408226013,3944108.265888021,3540901.189786276,3415779.567204417,2922719.2614621064,3095991.171,3577285.837,3556202.818,3057128.831,2687317.389,3314868.613
FI0009007132,Fortum Oyj,,,,,,,893033.1357044321,1351131.3437648527,1518520.9691631915,1375818.4341735726,1034982.4073937155,1419407.570678677,1399986.9283887953,1132020.3913958028,1339646.9115769297,1011228.972675282,702979.5730785391,914315.2748877387,897146.093,901608.944,786260.725,16723182.358,50664029.135
FI0009007694,Sanoma OYJ,,,,,,,369797.15259318566,402463.3685997621,455436.374331189,380176.3114984026,389886.42346220324,348600.26708155463,371385.9147591837,306920.25451989623,290944.0082459595,251190.02025401875,155941.82021386686,160704.8796825676,144894.07641794125,134322.64244748958,80729.94739911509,109921.737,135625.321
FI0009007884,Elisa Oyj,,,,,,,102941.50004121225,120203.65170825753,130334.43687976198,107145.36181765635,112459.42171693192,102770.59944562332,115884.66749941124,101264.97913410529,99797.70097101768,102202.98171354862,86411.438404532,95778.761,119161.709,115488.954,104308.507,108661.1,122528.262
FI0009013403,KONE Oyj,,,,,,,2338067.2483096016,2592766.4019884835,2923075.3260279,2872601.5985393515,3227817.6089426037,2885642.028863106,3381010.9506463762,3181554.8696422894,3579231.157461559,3782320.051516729,3887909.3818247304,4322874.407419462,5020571.121285264,4655441.680086715,2656621.253,2767623.821,3205828.976
FI0009800643,YIT Oyj,,,,,,,1003922.0351263377,1124564.990204598,1313703.6580733808,1212757.6523918328,1006496.8134422424,983109.6889475062,1143262.1435026259,1115438.7643108696,504774.7535363291,498047.6960487039,399311.7314944367,397689.40814145526,528775.2357449338,919108.3821657732,729877.7348577237,682862.61,674232.505
FI4000297767,Nordea Bank Abp,,,,,,,235774.27438328604,260233.11242300103,336082.63856585795,289340.8430218495,286213.2767149396,276102.2130795236,268299.14656396897,282328.0527990089,286138.7008806816,269346.3918518961,233669.42756105887,241045.029,271687.305,261940.73178145156,226223.79932443504,203034.486,279164.84
FR0000035081,Icade,,,,,,,3058.72431355533,3096.516804304665,75460.87548832103,337091.077918944,351768.09736416826,295845.93298065366,330734.313222467,300157.96437459125,317221.78557374695,346759.8519778862,234044.45901121126,235677.96230387344,305990.8761637944,306216.4454798931,221519.30176380384,194358.629,252645.512
FR0000039109,Seche Environnement,,,,,,,49105.372631291546,56480.39364977304,58234.41719417351,51653.3055033012,53911.081215696075,52757.17517286843,56906.390333430485,52111.49992225657,56351.07018599217,53772.95841129612,46524.4377519042,51552.46158096238,61003.775433608665,66254.96379650781,70367.2028877978,69099.932,87385.826
FR0000051070,Etablissements Maurel & Prom S.A.,,,,,,,66265.24726235363,94344.28579176724,44328.029776864816,53398.829087252125,29281.666427485077,48194.972645181086,55851.76405726283,61496.002269701916,74783.6651226338,87586.15738272789,35828.53683938779,42099.75618135513,50512.36050340906,59836.515826663905,52659.454356474125,35138.354,55559.744
FR0000051732,AtoS SE,,,,,,,336440.7455020143,345814.49827265344,392225.91182549874,328782.8836676603,321567.5905990762,315530.7683210635,424028.5751710774,500866.27937678114,465420.57569357485,497166.3227106576,436610.35490177467,467079.06,550985.975,574359.194,497629.463,574372.699,439455.208
FR0000052292,Hermes Intl,,,,,,,801731.2076887537,878374.849033251,1058244.1472784262,564045.5948413442,701787.7952386884,791009.3911691302,931570.345465559,1013155.9135879974,1091325.8185838962,1135086.889957252,1105637.973798772,1268466.200004429,1474655.9755684566,1581824.1820278391,1660869.9686820083,1554602.407,2277182.739
FR0000053225,M6 - Metropole TV,,,,,,,81629.82144262778,84872.73810448984,94085.74225648551,82694.42489035733,90865.73289836373,86959.89174721311,86730.125309115,75509.61471353871,76372.60156754263,68945.54305842715,56114.17608904017,60665.23387605893,70891.32203637707,75356.248,68722.894,63323.383,74993.994
FR0000054470,Ubisoft Entertainment SA,,,,,,,32501.258172004887,27680.204139126683,41454.23482553579,53107.84156722304,54945.528656541384,46693.47113957924,50364.687842549094,51655.24620039538,56322.967183615,48773.72358741624,65522.17497051766,57536.7690841025,62887.629989056084,76544.90356613652,99872.27476771275,93748.331,145032.325
FR0000054900,TF1 SA,,,,,,,193654.2441335147,185239.59856617544,206872.44633923282,170619.0962570825,169756.99401397386,167913.062,164696.44002942194,156494.3215122239,119262.8744580166,125124.9445518111,98416.95030668852,106784.764,117547.581,128655.717,111948.814,101516.849,127754.06
FR0000064578,Covivio,,,,,,,16187.22336249959,28363.68451522528,47942.56299361307,45926.317130540236,50050.69096897087,37677.05106891907,35996.9674557984,32626.612203603443,36438.86617548396,35429.04503086355,29180.035128597825,33440.22644657688,37062.4790886673,37935.1246200397,30264.18710382947,32016.627,35854.336
FR0000073272,Safran SA,,,,,,,2289449.395294858,2394250.180525804,2497296.811657873,2093070.9051041307,2109941.5281280894,2090268.4384609307,2336852.9825082063,2315902.522888836,2528421.5081920046,2696326.6754393894,2738500.5967153325,2758173.716,3285360.985,3809365.842,3499551.823453477,2388028.489,2273436.192
FR0000120073,L'Air Liquide S.A.,,,,,,,3874364.495871635,3988824.2180631654,4788178.370526155,4272733.229567606,4482369.402424929,4290319.110848481,4793500.751689624,4473787.9725608975,4525613.275960606,4442464.8811479155,3877759.4917299226,4966995.16,6397561.029,6192055.887,5621219.789,5492575.34,6953169.574
FR0000120172,Carrefour SA,,,,,,,10949048.062131576,12001299.017062955,13324620.50914252,11568914.892227817,13524717.984008288,12621715.60003194,11065476.50516997,9719275.09528327,9650120.626463497,8996503.45144291,7726991.677527,8432698.688837945,10086357.590535602,9243875.158991976,8003650.823111751,8023098.004,8579028.617
FR0000120271,TotalEnergies SE,,,,,,,45147917.18558559,86806830.71868472,99004313.56348756,77218266.65764074,78020820.7016472,32365323.67440418,79052068.24891254,53832007.99974699,51722068.03698809,47137099.52938831,30928618.09272848,40319773.42257801,53849182.61214653,58787911.6129659,49817224.395,30254365.71,60290675.641
FR0000120321,L'Oreal,,,,,,,3842283.7167289048,4234732.183575669,4793636.058863906,4156300.321631853,4676018.464884553,4535058.570314644,4792576.961520423,4897015.677172105,4955603.934744205,4732947.02688999,4420578.867162777,5054757.642,5854589.724,5640546.02,5529210.516,5406821.497,6841582.791
FR0000120404,Accor SA,,,,,,,894992.161620413,950125.4679790945,1089563.432492229,815486.1429555595,823159.6246189757,611260.756751945,608609.6081933263,525651.5413319743,509640.2882939945,497204.8316187931,421760.43711869186,129366.52346128452,167850.46135583124,315393.98986108927,315897.48056506587,129245.975,188444.972
FR0000120503,Bouygues SA,,,,,,,5267574.150877155,6040513.814961495,7121603.979513934,6729129.95899942,6970016.329408436,6175367.15503706,6669134.651749661,6480370.652647835,6450052.748166192,6844406.198949331,5754598.282299947,5699288.257,6570946.938,6349371.839,5964727.264,5596384.932,7672370.789
FR0000120560,Quadient S.A.,,,,,,,183341.19451862382,165184.23747382828,196215.80396464467,200663.857775492,161698.43046535164,153537.99979920575,156875.56272407647,158188.2300096867,151890.21682481002,168122.25009361934,175056.21332521862,170580.92415020798,169716.86429292985,81340.41849375746,79779.77055367967,119828.589,118059.944
FR0000120578,Sanofi,,,,,,,4180665.743334967,4458794.112913332,4130789.302320088,3451906.2013080167,4070675.0045572314,3686348.768590744,4321522.16718203,3958150.518727177,3694874.980158691,3738046.4043109026,3190073.1761329197,3423570.884,4061636.9523387095,3743268.2963324785,3474980.662,3593964.571,4164646.944
FR0000120628,AXA SA,,,,,,,2668872.886532157,3087579.1748948554,3921968.3922840306,3417633.957798953,4287964.232345332,3823317.463937263,3700563.700431228,3454861.062685527,3432839.825207662,3637050.6977876206,3195239.4148895913,3379378.6628319775,3556208.2744619194,3758972.457734974,3241611.346593489,3129050.4,3666177.368
FR0000120644,Danone S.A.,,,,,,,19956837.015512913,22597636.360010836,23547095.541836727,20833009.00999787,25011400.576532833,26426926.842936434,27890155.388980642,27919878.091939915,28001743.614832778,24447539.306754638,21101579.5826775,23097708.408,30924054.27,28730465.861,28968296.654,28404933.752,27318388.911
FR0000120693,Pernod Ricard SA,,,,,,,2235179.855707208,3687763.4930868945,4202592.518405775,3704636.5786987687,4424021.077201107,4326553.725013093,5037293.599553872,4173413.6439934103,4408988.035443168,4576704.422807553,4142553.608564115,3586591.933,4014273.721,4240369.835,4003117.411,3573880.436,4094541.671
FR0000120859,Imerys S.A.,,,,,,,4825849.324255608,5435092.048203801,5940949.772878505,5249117.200390682,4226740.796724864,5278427.711999086,5537729.232593613,5645243.565797331,5470404.013566123,5788977.894403038,5225781.79857803,4923390.874001906,5698873.07121458,5328227.1125782365,4648761.084515447,4073816.459,4752565.267
